,id,rating,review
866,879,7,"Gott action. Spennandi. hugavert concept. Gaman að sjá Casey Neistat í smá cameo. Líka áhugavert að sjá Machine Gun Kelly Colson Baker í smá hlutverki. Random trivia: Casey og Colson léku einmitt báðir í myndinni Nerve. gætlega formúlukennt, en fínasta afþreying. netflix "
867,880,8,Mjög spennandi mynd. Stressandi. Liggur við að þetta sé meiri hryllingsmynd en spennumynd. Meira brútal en ég bjóst við. Russell Crowe var alveg psycho  þessi ólgandi reiði skein mjög vel í gegn. Klikkuð keyrsla alveg frá byrjun. Nokkuð fersk og frumleg mynd.
868,881,6,Spennandi mynd. Skemmtilega evrópskur bragur á action atriðunum  sem voru mörg mjög töff. Fínasta plothandrit. netflix
869,882,9,"Loksins sá ég Tenet! ???? Geggjuð mynd. Mjög spennandi. étt keyrsla. Töff action atriði, en nokkuð flókið að fylgjast með þeim út af ploti myndarinnar. Mögnuð hugmynd að sögu  bræðir smá heilann að reyna átta sig á þessu ???? Líka mjög áhugavert að pæla í kvikmyndatökunni og leiknum til að láta þetta allt ganga upp. Virkilega góð mynd eins og Christopher Nolan er lagið."
870,883,4,Svo klisjukennt og fyrirsjáanlegt. Lélegtskrýtið handrit. Kjánaleg mynd. En stundum er gaman að horfa á lélegar myndir. netflix
871,884,5,Steikt og kjánaleg mynd  en á skemmtilegan máta. Ekkert verið að taka sig of alvarlega  bara verið að leika sér með tímaflakk. gætlega fyndin inn á milli. Nokkur skemmtileg cameos. Fínasta afþreying.
872,885,3,nnur klisjukennd og fyrirsjáanleg mynd. Ekki gott handrit  mikið af vandræðalegum og þvinguðum væmnum atriðum. netflix
873,886,7,Feelgood fjölskylduvæn hasarmynd á léttu nótunum. Mjög fyndin inn á milli. Aðal strákurinn var mjög góð týpa. gætlega spennandi. Mjög solid afþreying. netflix
874,887,6,Mikil vitleysa. En alveg fyndin inn á milli. Ekta Family GuySeth MacFarlane húmor. Slatti af fínum leikurum  skemmtilegum cameos. netflix
875,888,6,Spennandi mynd. Skemmtileg. Enola Millie Bobby Brown er góð týpa. Gaman af svona spæjara finnavísbendingar myndum. netflix
876,889,4,Væmin. Klisjukennd. Frekar fyrirsjáanleg. Ekkert svakalega gott handrit  oft þurr og vandræðaleg samtöl. Fín áminning að það er ýmislegt sem gefur til kynna að það sé betra að horfa á björtu hliðarnar og vona það besta.
877,890,5,"Skrautlegar persónur. Smá Bmynda bragur. Inn á milli frekar lélegur leikur og jafnvel eins og það sé talsett eftir á fyrir suma leikarana. Mikið ofbeldi. Brútal. Svartur og skrýtinn húmor. Stundum ákveðnar gloppur í handritinu  upp á trúverðugleika, flæði og að meika sense. En alveg spennandi mynd. Langt síðan maður hefur séð eitthvað frá Jonas kerlund. hugavert að Deadmau sá um tónlistina. netflix"
878,891,6,Svartur húmor. Smá spes mynd. Slatti af cameos og þekktum leikurum. Spennandi og fyndin. netflix
879,892,7,"Töff mynd. Klikkuð og brútal sýn á LA. Spennandi. Var búinn að gleyma að Snoop Dogg, Dr. Dre. og Macy Gray voru með smá hlutverk."
880,893,6,Mikið bull. Kjánalæti í takt við aðrar Adam Sandler myndir  mér fannst ég vera horfa á persónur úr gömlum Sandler myndum. Slatti af cameos og þekktum leikurum í litlum hlutverkum. Alveg smá spennandi og fín afþreying. netflix
881,894,7,Mjög spennandi. hugavert plot. Svartur húmor.
882,895,6,Mjög spennandi. Gott action. gætis saga og plot. Passlega stutt mynd. netflix
883,896,6,nnur Kóresk zombie mynd. Skemmtileg nútíma nálgun á zombie mynd. Mjög spennandi og stressandi. Fínasta zombie action. netflix
884,897,6,Missy er mjög klikkuð týpa  alveg skemmtilega klikkuð. Mikið bull. Mikil vitleysa. En betri mynd en ég bjóst við. Slatti af klassískum Happy MadisonAdam Sandler leikurum. netflix
885,898,6,Nokkuð hæg mynd  tók smá tíma að ná flugi. Mikið New York vibe  var að fíla það. Quirky húmor  mjög fyndin inn á milli. En líka létt drama. Bill Murray var algjör snillingur  mjög góð týpa.
886,899,7,Mjög áhugaverð saga. Spennandi. Fyndin inn á milli. Solid handrit og samræður eins og maður býst við frá Aaron Sorkin. Kraftmiklar persónur. Fullt af fínum leikurum. netflix
887,900,7,Gott stöff. Góðar persónur. hugaverð saga. Klikkað hvernig stemningin og virðingarleysið var þarna í s. Vel gerð mynd.
888,901,7,Mjög spennandi stríðsmynd. Tónlistin og hljóðin voru áhugaverð  gerðu þetta extra spookystressandi. að var líka smá eins og þetta væru dýrahljóð tengd skipunum og kafbátunum. Skemmtilega takmörkuð prímatív tækni sem þeir voru að vinna með þarna. hugavert að Tom Hanks skrifaði handritið.
889,902,5,Hugljúf og væmin s mynd. Drama  táningsdrama. Stundum voru frekar takmarkaðir leikarahæfileikar í gangi.
890,903,6,Mjög spennandi frönsk löggu  bófa mynd. Smá ruglingslegt hver er að svíkja hvern. Aðeins of dark og WTF á köflum. netflix
891,904,7,Skemmtileg mynd. Fyndin á köflum. Jim Carrey var góð týpa  klassískir taktar hjá honum. Spennandi  ágætlega fjölskylduvænt action. Flottar tæknibrellur.
892,905,7,"Vel ruglað bull. Oft mjög vandræðaleg cringey atriði. Alveg sniðugur clever húmor inn á milli. En margt svo rangt. Stundum virtist þetta vera lauslega tengdur söguþráður og meira eins og sería af sketsum  en kannski bara svipað og Borat . Dóttir hans Maria Bakalova var mjög góð í sínu hlutverki. Kom skemmtilega á óvart að þetta var í rauninni um jafnrétti kynjanna. hugavert að sjá fullt af fólki á creditlistanum sem COVID Advisor, COVID Compliance Officers o.s.frv.  munum örugglega sjá meira af því í kringum myndir sem eru teknar upp á þessum tímum."
893,906,5,"hugavert concept. Fyndin inn á milli. Smá hæg á köflum  ekkert svakaleg action keyrsla. ar sem Related movies voru Spy, The Spy Who Dumped Me og Date Night sem eru allar í uppáhaldi hjá okkur þá bjóst ég við öðruvísi mynd  meira action og betra gríni. etta var meira svona romcom með drama."
894,907,5,"Ekki frábær mynd, en ekki hræðileg. Fyrirsjáanleg og klisjukennd, en mjög fyndin inn á milli. Allt í lagi afþreying. hugavert að sjá King Bach Andrew Bachelor í fleiri og fleiri myndum  það er vissulega verðmætt að fá áhrifavald með meira en  milljón fylgjendur til að tala um kvikmyndina þína ???? netflix"
895,908,7,"Fín ofurhetjumynd. Spennandi. Kröftug á köflum  það var meiri kraftur í fyrri myndinni. Wonder Woman er töff karakter. Kristen Wiig kom líka fersk inn  aðeins meira en klassísku gríntýpurnar hennar. Stundum vantaði eitthvað  kannski í handritið eða tempóið. Skemmtilegt s vibe, en hefði verið best ef þetta hefði verið WW ???? "
896,909,7,"Spennandi mynd. Ekta hlutverk fyrir Liam Neeson. gætis leikaraval casting. Ekki alveg lowbudget mynd, en production skalinn var svona í minna falli  ekkert mjög mikið af leikurum. Að vissu leyti klassískt vibe  eins og maður hafi séð svipaðar myndir áður."
897,910,6,Skemmtilega klikkuð mynd. Eins og í Honest Thief þá var Jai Courtney aftur að leika sleazebag. Fín afþreying.
898,911,4,Eins og ég bjóst við var þetta ekki æðisleg mynd. Handritið var frekar þunnt. Allt frekar fyrirsjáanlegt. En alveg hægt að hlæja að nokkrum atriðum  mikið sillycrazy í gangi. Sem betur fer mjög stutt mynd. 
899,912,6,"Spennandi lögguthriller. Skemmtileg oldschools stemning  mikið af skemmtilegum s atriðum sem var hugað að upp á útlitið sviðsmyndina. Takturinn var líka að vissu leyti gamaldags  svona hæg rannsóknarlöggumynd. 

Flottir leikarar  Jared Leto var mjög góður sem psycho týpan. Tónlistin var líka mjög góð  gerði helling fyrir mörg atriði. Endaði öðruvísi en ég bjóst við  skemmtilega hressandi þegar myndir eru ekki of fyrirsjáanlegar. Mjög gaman að sjá loksins bíómynd í kvikmyndahúsi  alltof langt síðan síðast. "
900,913,6,Gott action. Spennandi. hugavert scififramtíðar concept. Vantaði kannski örlítið í handritiðsöguna. Seinni helmingurinn var ekki alveg eins þéttur og sá fyrri. netflix
901,914,8,Mjög skemmtileg mynd. Fyndin. Sniðug saga. Hugljúf. Falleg og vel teiknuð mynd. Gaman að sjá að Trent Reznor  Atticus Ross sáu um tónlistina að hluta til.
902,915,6,"Miðað við trailerinn þá bjóst ég við hraðari keyrslu og meiri action. ar sem myndin heitir The Marksman bjóst ég líka við að hann myndi nýta þá sérstöku hæfileika meira í gegnum myndina. Nokkuð hæg mynd á köflum  bara Liam Neeson og strákurinn að keyra um Bandaríkin og verða meiri vinir ???? kveðnar holur í handritinu  ekki alveg nógu solid. Alveg fín Liam Neeson mynd og spennandi á köflum, en ekki hans besta."
903,916,7,"Topp afþreying  gott action og góður húmor. Góð keyrsla. Mikið ofbeldi. hugavert concept  twist á Groundhog Day og þannig myndum, með öðruvísi vinkli. Passlega löng. Frank Grillo er töffari og var skemmtilega kærulaus í þessu hlutverki. Svo er Mel Gibson mættur aftur, farinn að leika í fleiri og fleiri myndum."
904,917,8,Svakaleg skrímslastórslysamynd! Spennandi og góð keyrsla  nóg af sprengingum og eyðileggingu á risastórum skala. etta er framhald af myndunum Godzilla: King of the Monsters og Kong: Skull Island  það hjálpar vissulega að vera búinn að sjá þær. Eins og þær myndir er þetta afþreyingarrússíbani og óþarfi að pæla of mikið í lógík í svona ævintýramyndum ????
905,918,8,"Mjög góð mynd. Spennandi. Fyndin. Brútal  kom eiginlega á óvart hvað það var brútal ofbeldi á köflum. Bob Odenkirk var mjög góður sem algjör harðhaus. En Christopher Lloyd kom líka mjög sterkur inn  geggjaður í sínu hlutverki. að var líka gaman að sjá RZA þarna. Derek Kolstad skrifaði handritið, en hann skrifaði líka handritin að John Wick myndunum  og það er alveg smá svipað concept í gangi í Nobody. Topp afþreying. Passlega löng."
906,919,7,"Geggjuð nostalgía  þessar helstu persónur og þessir helstu frasar úr tölvuleiknum. Ekki beint vel leikin og handritið mjög takmarkað, en myndin bætti upp fyrir það með nóg af flottum bardagaatriðum. Myndin var brútal eins og leikurinn  ýktar blóðslettur o.s.frv. Fínasta afþreying fyrir fólk sem spilaði tölvuleikina."
907,920,6,Fínasta grínspennumynd. Góður húmor og gott action. Solid afþreying.
908,921,8,Mjög spennandi  alveg pumpandi adrenalín spenna strax fyrsta hálftímann. Svo mikil örvænting í gangi... klikkaðar aðstæður. Sorglegt. Dramatískt. sland er greinilega myndrænni tökustaður en Grænland ???? Gaman að sjá King Bach í enn einni myndinni ???? 
909,922,6,Spennandi dystopian actionmynd. Brútal. Alex Garland er greinilega mikið fyrir dystopian framtíðarmyndir.
910,923,6,Spennandi scifi mynd. Stundum var tölvugrafíkin aðeins of gervileg  útlit og hreyfingar. Að vissu leyti týpískformúlukennd mynd þrátt fyrir að conceptið sé einstakt. netflix
911,924,5,"rlítið hæg í að byggja upp að aðal spennunni Flæðið var líka smá stirt  hægt og hratt, hægt og hratt... Handritið hefði í raun getað verið betra. En alveg spennandi. netflix"
912,925,7,"Geggjuð skrímslamynd á risastórum skala. Extreme stórslysamynd. Mjög spennandi. En stundum ólógísk hegðun miðað við aðstæður  meikaði ekki alveg sense, jafnvel smá kjánalegt."
913,926,7,"hugaverð hugmynd að bíómynd. Smá skandínavísk trist stemning inn á milli. Svo feelgood á köflum. Svo líka rugluð og sorgleg stemning inn á milli. Alls konar drama. rugglega extra skemmtilegt fyrir fólk sem hefur búið í Danmörku að sjá þessa klassísku dönsku menningu, stemningu og hefðir. En þetta er mögulega smá ádeila á áfengismenninguna í Danmörku."
914,927,2,Mjög vandræðaleg og kjánaleg mynd. Stundum voru lögin og lagatextinn jafnvel líka kjánalegur. Frekar lélegt handrit og lélegur leikur. Markhópurinn er líklega ca.  ára krakkar. netflix
915,928,6,Góð scifiofurhetjumynd. Kúl action atriði. Vin Diesel er alltaf grjótharður. Töff tæknibrellur. Wilfred Wigans Lamorne Morris var mjög gott comic relief. Frekar basic söguþráðurhandrit. En fínasta afþreying. netflix
916,929,5,Fjölskylduvænt léttmeti. Létt grín. Súr húmor inn á milli. Hefði geta verið betur leikin. Handritið var svona lala. Allt í lagi sem afþreying. Slatti af fólki sem er vant að búa til myndir saman. netflix
917,930,7,Gott rugl. Stundum svakalega mikið rugl. Smá innblástur frá Dumb  Dumber   Borat. Sum atriðin voru sérstaklega fyndin. Sum voru meira sjokkerandi. Mjög gaman að sjá behind the scenes atriðin í lokinn með credit listanum. netflix
918,931,8,"Dramatískur thriller. g myndi lýsa stemningunni sem foreboding vibe. Nokkuð dark  twisted mynd. Lúmskt fyndin inn á milli  svona kaldhæðnis, cynical, svartur húmor. Solid mynd. Vel gerð."
919,932,8,Mjög spennandi. Svakaleg stríðsatriði  sérstaklega árásin á Pearl Harbor. Nokkuð þétt keyrsla  hoppað yfir atburði og daga til að komast hratt í aðalefnið.
920,933,8,Spennandi. Gaman að sjá origin söguna fyrir Captain America  veit ekki alveg af hverju ég sá hana ekki á sínum tíma. Kannski var Marvel hypeið ekki alveg byrjað og maður var ekki kominn í áskrift þar sem ég held ég sé búinn að sjá allar hinar myndirnar ???? Hugo Weaving er alltaf góður sem vondi kallinn. Meiri Star Wars fílingur en ég bjóst við.
921,934,8,Mjög spennandi mynd. Svakaleg action atriði. gætis plot. Michael B. Jordan var grjótharður. að var skemmtilegt að það voru nokkrar vísanir í restina af Tom Clancy heiminum. Svo var það Jónsi úr Sigur Rós sem sá um tónlistina  bjóst ekki við því.
922,935,7,"Spennandi. gætis plot. Joel Kinnaman ungur og saklaus. Hressandi skandínavískur krimmi. Endirinn var, svona.. takmarkaður. Enda voru gerðar tvær myndir í viðbót."
923,936,7,Skemmtileg og spennandi mynd. Fín saga. Leit vel út  flott mynd. Hugljúfur Disney endir.
924,937,6,Quirky mynd. Fyndin. Fullt af þekktum leikurum og tónlistarfólki. hugavert zombie grín. Mjög hæg mynd og mikið af löngum samtölum miðað við aðrar zombie myndir.
925,938,8,"Töff mynd. Spennandi og svakaleg action atriði. Jason Statham var grjótharður eins og alltaf. Hann var sérstaklega alvarlegur og einbeittur determined í þessari mynd. Hann er oft glettilega fyndinn og með góða frasa, en núna var hann skiljanlega mjög reiður. Tónlistin var geggjuð  skapaði mjög góða stemningu spennu. Ekki hefðbundin Guy Ritchie mynd  ekki eins mikið af skrautlegum persónum og hnyttnum samtölum. En mjög solid spennumynd."
926,941,7,Spennandi mynd. hugavert concept. Dark og hrá kvikmynd. Solid action atriði inná milli. Blake Lively var mjög góð  áhugaverð og skemmtileg karakterþróun í gangi. netflix
927,942,7,Töff mynd. Spennandi  mjög spennandi á köflum. Fínasta action. Skrautlegar persónur. En sum samtöl hefðu getað verið eðlilegri meira smooth  handritið hefði geta verið betra. En kannski er það bara viðeigandi að zombie myndir séu almennt nokkuð heilalausar ; hugaverðir uppvakningar zombies  smá parkour stemning. Löng mynd. netflix
928,943,8,"Mjög spennandi og stressandi mynd. Maður var alveg á nálum og brá alveg nokkrum sinnum. Tónlistin og hljóðið ýtti undir stressið og mjög skemmtilegt hvernig var spilað með þegar það var lítið eða alls ekkert hljóð. Góð saga og handrit. Mjög vel leikin  fullt af fínum leikurum. etta var meiri skrímslamynd heldur en fyrri myndin  þar sá maður miklu minna af skrímslunum og það var meiri spenna í kringum óvissuna. að var gaman að fræðast meira um hvernig þetta byrjaði, þegar skrímslin komu fyrst."
929,944,6,"Mjög týpísk Fast  Furious mynd  en ekki sú besta. Bjóst við þéttari keyrslu og aðeins meiri rússíbana. Skemmtileg action atriði inn á milli, risastór og ýkt í FF stílnum  svo datt tempóið alltaf smá niður. En þetta er orðið svolítið eins og Bmynd þar sem maður skemmtir sér og hlær að því hvað þetta er fáránlegt og kjánalegt. annig að þetta er fínasta afþreying."
930,945,8,Geggjuð mynd. Mjög spennandi. Ekta Marvel action  alltof langt síðan ég sá Marvel mynd síðast í bíói. Solid keyrsla  klikkaðar tæknibrellur. Vel gerð og flott mynd. 
931,946,8,"Virkilega skemmtileg mynd  topp afþreying. Mikið grín og glens  meira en ég bjóst við. Mikið bull og súr húmor  James Gunn virðist vera mikið fyrir súran húmor. etta er í raun mjög ofbeldisfull grínmynd. Gott action  leit vel út, flottar tæknibrellur. Miklu betri en fyrri Suicide Squad myndin. Harley Quinn Margot Robbie er alltaf í upphaldi  skemmtilega klikkuð og fyndin, gerði mjög mikið fyrir myndina. g væri til í að sjá meira af Bloodsport Idris Elba  magnaðar byssur sem hann var að púsla saman."
932,947,6,Skemmtilegt concept  sniðugt twist á Freaky Friday hugmyndinni. Góð áskorun fyrir leikarana að breyta svona mikið um týpu  kom vel út. Fyndin og spennandi  alveg brútal á köflum.
933,948,6,"Spennandi teiknimynd  jafnvel stundum aðeins of spennandidramatísk fyrir yngstu sálirnar. Fyndin inn á milli. Mjög flott tölvugrafík  miklu meira production value heldur en í sjónvarpsþáttunum. Smá Batman stemning, sem var töff  sérstaklega græjurnar hjá Kappa."
934,949,5,"Góð s nostalgía. Fyndin, en líka kjánaleg. Gaman að sjá alla þessa leikara tiltölulega snemma í ferlinum sínum."
935,950,6,Fyndin mynd  skemmtileg vitleysa. Lil Rel Howery er að poppa upp í fleiri og fleiri myndum  frekar vinsæll. John Cena er oft góður í svona kjánalegum goofy hlutverkum.
936,951,8,Mjög spennandi. Grípandi keyrsla. Klikkuð skrímslamynd. Gott action. Nokkuð gott plot. hugavert concept. Með betri kvikmyndum sem ég hef séð undanfarið í gegnum streymisþjónustur. Skemmtilegt að greinilega slatti var tekinn upp á slandi  fullt af slendingum á credit listanum.
937,952,7,Spennandi mynd. Leit vel út  töff visuals. Brútal action atriði. netflix
938,953,5,Ekki eins góð og fyrri myndin. Handritið hefði geta verið betra. En fínasta afþreying. Alveg spennandi og fyndin.
939,954,9,Mögnuð mynd! Virkilega falleg. Algjört listaverk. Tónlistin var svakaleg  skapaði magnþrungna stemningu. Spennandi og áhugaverð mynd. Fullt af geggjuðum leikurum. Epísk tragedía full af mystík. Mjög vönduð kvikmynd. 
940,955,7,"rlítið öðruvísi Marvel mynd  smá asísk goðafræði mythology og slatti af kung fu. ðruvísi ævintýraheimur en margar Marvel myndir, en það var alveg smá tenging við aðrar Marvel myndir. Slatti af húmor  Awkwafina og Ben Kingsley sáu aðallega um það. Flott bardagaatriði  bæði kung fu dansarnir og stóru Marvel bardagarnir."
941,956,8,"Mjög skemmtileg mynd. Spennandi og fyndin  góð blanda. Töff action atriði og flottar tæknibrellur. Sniðugt concept að sögu í kringum battle royale og open world leiki  slatti af streamer cameos úr þeim heimi. Líka Hollywood leikarar með cameos. Margar skemmtilegar vísanir í hina ýmsa tölvuleiki. hugaverðar pælingar í kringum leikjahönnun, gervigreind og simulation hypothesis  jafnvel heimspekilegt á köflum."
942,957,7,Ekta Bond mynd með öllu þessu helsta. Töff og spennandi. Dramatísk líka. Bond var sérstaklega berskjaldaður. Slatti af geggjuðum atriðum. Allt leit mjög vel út töff stíll. Frekar löng. Rami Malek passaði vel inn sem illmennið. Nýja  var líka kúl.
943,958,6,"Spennandi. gætis thrilleraction. Stundum var leikurinnhandritið smá off. Ekki topp gæði, en ágætis afþreying. Já, svo heitir þessi mynd SAS: Rise of the Black Swan á Netflix til að rugla ekki við Netflix myndina Red Notice sem kom líka út á þessu ári. netflix "
944,959,7,Töff stöff. Spennandi. Skemmtilega klikkaðar brotnar og quirky persónur. Danskur svartur húmor.
945,960,8,Mjög góð mynd. Spennandi og fyndin. Gott action. Fullt af plot twists. Skemmtilegt leikaraúrval. Bigbudget Netflix mynd. Topp afþreying. netflix
946,961,7,Flott mynd. Spennandi og skemmtileg. hugaverður nýr heimursaga sem er verið að kynna. Risastór bardagaatriði eins og svo oft í Marvel myndum. Fullt af flottum leikurum  sumir sem maður hefði ekki endilega séð fyrir sér í ofurhetjumyndum. Löng mynd  sem maður tekur sérstaklega eftir þegar það er ekkert hlé ???? 
947,962,6,Spennandi. hugavert concept. Aðeins of fake umhverfi  svo augljóslega tekið upp í studio. En kannski átti það að passa inn í þessa teiknimyndasögu comic book stemningu.
948,963,7,Gott action. Svakaleg keyrsla. Mjög spennandi. Hélt alveg athyglinni hjá manni.
949,964,8,Geggjuð mynd. g var að elska allar vísanirnar referencetribute til fyrstu Matrix myndarinnar. msir skemmtilegir meta brandarar líka. Mikill nostalgíu rússíbani  sem ég kunni að meta. Spennandi. Ekki eins mikið af mindblowing action atriðum  en það er vissulega yfirleitt flottara þegar maður sér þannig fyrst. Djúpar heimspekilegar pælingar og skilaboð eins og áður. Smá zombie stemning  sem kom á óvart.
950,965,6,"Spennandi, skemmtileg, quirky og fyndin. hugavert prequel fyrir Army of the Dead  léttara yfir þessari, ekki eins ofbeldisfull og miklu minna um zombie stress. Fínasta afþreying. netflix"
951,966,5,"Mikið af öðruvísi myndatökum  skotið á ská, snúa myndavélinni í hringi og svona... Hægar og hraðar klippingar  klassískt fyrir svona mynd, þar sem teiknimyndasögur og tölvuleikir eru líklega mikill innblástur. Conceptið minnir á Nerve sem kom út sama ár, Death Race , The Running Man og aðrar sambærilegar myndir  það er í raun magnað hvað er búið að gera margar svona Fólk að keppa upp á líf og dauða á meðan fullt af fólki fylgist spennt meðmyndir. Brútal mynd. Vissulega öðruvísi hlutverk fyrir Harry Potter. Handritið og persónurnar var ekki alltaf toppur  vantaði smá upp á. amazonprime"
952,967,7,Skemmtileg mynd. Ekta Disney afþreying. Spennandi. Fyndin. Flottar tæknibrellur. Fínasta saga  en nokkuð hefðbundin. disneyplus
953,968,7,Fyndin og quirkyskrýtin mynd  svartur húmor og drama. Fullt af fínum leikurum. hugaverð ádeila á samfélagið og hvað sumir hópar trúa ekki vísindafólki. netflix
954,969,6,"Spennandi mynd. En ekki alveg eins skemmtileg  fyndin og fyrri Kingsman myndirnar. Meira drama. Rhys Ifans var skemmtilegur karakter. hugavert að tengja þetta við merkilega viðburði í mannkynssögunni í kringum fyrri heimsstyrjöldina, en samt breyta helling fyrir þennan söguheim."
955,970,6,Fyndin  Anna Kendrick er góð týpa eins og svo oft áður. Betri mynd en ég bjóst við. En alveg væmin í lokinn. disneyplus
956,971,6,"Hugljúf fjölskyldumynd. Mjög týpísk Disney teiknimynd. Söngur, dans og fallegur endir. disneyplus"
957,972,5,hugaverð saga. gætlega töff og spennandi. Brútal. Ekkert súper vel leikin. Handritið var líka smá off.
958,973,6,"Dramatísk. Eitthvað arty, vandað, myndrænt við hana Mikið lagt í tónlistina  JayZ framleiddi m.a. myndina. Leikstjórinn Jeymes Samuel sá líka um tónlistina og skrifaði handritið  Fun Fact: Hann er bróðir Seal. netflix"
959,974,7,Spennandi. Töff mynd. Ekta action afþreying. Gott stöff. amazonprime
960,975,6,etta var nú meira ruglið. Mjög fyndið  og stundum af því að þetta var svo sjokkerandi stresshlátur. Sum atriði voru brútal  margt alveg pínlegt að horfa á. Gaman að sjá slatta af nýjum andlitum taka þátt í vitleysunni. Líka nokkur skemmtileg cameos.
961,976,6,Spennandi mynd. Fínasta action. Nokkur ekta Tom Cruise atriði. netflix
962,977,4,Fínasta barnamynd. Fallega teiknuð. En margar barnamyndir passa upp á að hafa skemmtanagildi líka fyrir foreldrana  þessi er bara að hugsa um krakkana og gerir það ágætlega.
963,978,6,Spennandi mynd. Quirky  Venom er skemmtilega skrýtin og fyndin týpa. Handritið var frekar hefðbundið.
964,979,5,hugavert concept. Handritið hefði getað verið meira spennandi. gætis ádeila á stéttaskiptingu. netflix
965,980,6,hugaverð hugmynd. Skemmtilegt scifi. Gaman að sjá Jóhannes Hauk Jóhannesson í nokkuð stóru hlutverki. Fínasta action inn á milli. Lala handrit. amazonprime
966,981,6,gætis afþreying. Smá Disney útgáfa af MiB. Fínasta scifi action. netflix
967,982,7,"Skemmtileg mynd. Spennandi. Gaman af svona Indiana Jones og Tomb Raider stemningu  finna vísbendingar, leysa ráðgátur og flýja vonda fólkið. Tom Holland og Mark Wahlberg eru ágætist duo."
968,983,7,Mögnuð og sjokkerandi saga. Spennandi. Vel gerð heimildarmynd sem hélt athygli manns. netflix
969,984,7,Spennandi og fyndin mynd. Góð nostalgía. Fínasta action. Góðar týpur.
970,985,8,Risastór og að vissu leyti flókin mynd. Spennandi. Nóg af flottum Marvel bardögum. Líka slatti af drama. Mjög skemmtilegt twist sem kom á óvart og gerði þetta að einstakri Marvel mynd  en ekki hægt að fara nánar út í án spoilers. etta er að verða ansi flókinn heimur og maður fær alltaf meira á tilfinninguna að hver mynd og hver sjónvarpsþáttur er bara púsl í risastórri sögu  þetta er langt frá því að vera sjálfstæðar einingar. Sem þýðir að það er alveg smá skuldbinding ef þú vilt vera inni í öllu og átta þig á hvað er í gangi ????
971,986,8,"Töff mynd. Spennandi og flott. Gotham var drungaleg eins og áður  endalaus rigning og þung stemning. Hellingur af flottum leikurum. au náðu að troða inn fullt af persónum úr Batman heiminum. Robert Pattinson stóð sig vel sem Batman, Zo Kravitz var töff sem Catwoman og Colin Farrell var í geggjuðu gervi sem The Penguin. Vissulega mjög löng mynd rétt tæplega  tímar og hún var smá hæg á köflum, en ekki langdregin."
972,987,7,"Svo mikil nostalgía, gaman af því  persónurnar, tónlistin... Mjög skemmtilegar vísanir í fyrstu myndina. Hellingur af jump scares til að láta fólki bregða. Brútal mynd, eins og við mátti búast. Mjög stressandi. Virkilega solid framhaldsmynd í svona gömlu franchise."
973,988,7,Spennandi mynd. Góður húmor. Flott scifi. Alltaf gaman að sjá mismunandi nálganir á tímaflakk. Nokkrar skemmtilegar Star Wars vísanir. Topp afþreying. netflix
974,989,7,Ekta WWII stríðsmynd að ýmsu leyti. Spennandi. Drama. Flottir leikarar. netflix
975,990,6,Mjög áhugaverð geimmynd. Drama og spenna. Darkgloomy stemning. Flott mynd. Frekar artý  langt frá því að vera mainstreampop culture scifi mynd. Skemmtilegt að Nils Frahm sá um hluta af tónlistinni  mér fannst ég einmitt kannast við eitt lagið. netflix
976,991,7,"hugaverð mynd sem kom skemmtilega á óvart. Mjög fyndin og spennandi. En líka artý og skrýtin  skemmtileg sýra. Flott Kung fu atriði  minntu smá á Jackie Chan. Aðeins öðruvísi nálgun á multiverse pælingar heldur en hjá Marvel, en samt smá líkt. Flottir leikarar  Jamie Lee Curtis var geggjuð í sínum hlutverkum."
977,992,9,"ðisleg mynd. Drama mynd með mikið hjarta, miklar tilfinningar. Fyndin á köflum. Frábær saga. hugavert að kynnast þessum heimi betur. g vissi ekki að þetta væri byggt á franskri mynd La famille Bélier."
978,993,8,"Mjög fyndin. Leit vel út  skemmtilega skapandi, flottur stíll. Spennandi. Fínasta saga. Gott stöff. netflix"
979,994,8,"Skemmtilega hrá myndataka og klipping  stundum sá maður hlutina í gegnum öryggismyndavélar. Mjög spennandi. Brútal. Alltaf áhugaverðar myndir sem gerast mest megnis á litlu svæði og með fáum leikurum. Svo er líka eins og myndin gerðist að miklu leyti í rauntíma, sem er líka áhugavert að upplifa. Nokkuð frumleg mynd. amazonprime"
980,995,7,Spennandi mynd. gætlega fjölskylduvænt action. Góður húmor. Nokkuð þétt keyrsla fínt tempó. Topp Pixar mynd fyrir alla fjölskylduna. disneyplus
981,996,6,"Gamaldags thriller og gangster mynd. Fullt af fínum leikurum. hugaverðar linsur notaðar  smá fisheye effect teygt í köntunum, svona vignette effect. Nokkuð hæg mynd."
982,997,6,Mjög áhugaverð heimildamynd og fróðleg viðtöl. Skemmtilegt og gagnlegt að skjóta inn hvað var að gerast í restinni af heiminum á þessum tíma. netflix
983,998,6,Skemmtileg og fyndin. En stundum augljóst að markhópurinn er krakkar. Handritið og samtölin hefðu getað verið betri. gætlega spennandi á köflum.
984,999,8,Geggjuð mynd. Mjög töff. Spennandi. Mögnuð myndataka og action atriði. Ekta gamaldags poppkorns sumarblockbuster.
985,1000,7,"Skemmtileg og spennandi töfraatriði. En sagan var smá ruglingsleg, ekki alveg nógu solid söguþráðurflæði."
